userId,itemId,timestamp,action_type
6,1016,2025-01-14 04:18:44,click
6,1011,2025-01-14 04:21:14,click
6,1012,2025-01-15 21:22:53,click
6,1022,2025-01-15 21:25:59,click
6,1011,2025-01-15 21:29:24,click
6,1016,2025-01-15 21:33:07,click
6,1010,2025-01-15 21:36:29,click
6,1015,2025-01-15 21:40:41,click
7,1020,2025-01-06 06:00:00,click
7,1020,2025-01-06 06:04:55,click
7,1019,2025-01-06 06:07:09,click
7,1022,2025-01-07 11:07:59,click
7,1020,2025-01-07 11:09:46,click
7,1007,2025-01-07 11:10:16,click
7,1018,2025-01-07 11:15:12,click
7,1017,2025-01-07 11:18:12,click
7,1025,2025-01-08 00:20:10,click
7,1023,2025-01-08 00:24:25,click
7,1018,2025-01-08 00:26:19,click
7,1021,2025-01-08 21:31:11,click
7,1019,2025-01-08 21:34:24,click
7,1015,2025-01-08 21:38:56,click
7,1024,2025-01-08 21:39:56,click
7,1011,2025-01-08 21:44:06,click
7,1021,2025-01-09 21:46:00,click
7,1001,2025-01-09 21:48:03,click
7,1021,2025-01-09 21:50:26,click
7,1018,2025-01-09 21:54:09,click
7,1021,2025-01-09 21:57:07,click
7,1020,2025-01-11 05:59:22,click
7,1022,2025-01-11 06:03:43,click
7,1022,2025-01-11 06:06:53,click
7,1021,2025-01-11 06:11:42,click
7,1017,2025-01-11 06:12:22,click
7,1022,2025-01-11 07:12:56,click
7,1018,2025-01-11 07:15:04,click
7,1020,2025-01-11 07:15:18,click
7,1022,2025-01-11 07:18:39,click
7,1017,2025-01-11 07:22:56,click
7,1020,2025-01-11 07:23:09,click
8,1005,2025-01-09 00:00:00,click
8,1022,2025-01-09 00:00:18,click
8,1006,2025-01-09 00:04:08,click
8,1017,2025-01-09 00:05:12,click
8,1020,2025-01-09 00:06:38,click
8,1017,2025-01-09 17:11:17,click
8,1017,2025-01-09 17:12:07,click
8,1022,2025-01-09 17:16:12,click
8,1002,2025-01-09 17:18:17,click
8,1017,2025-01-09 17:18:43,click
8,1001,2025-01-11 05:22:06,click
8,1017,2025-01-11 05:23:43,click
8,1002,2025-01-11 05:26:42,click
8,1008,2025-01-11 05:31:22,click
8,1023,2025-01-11 05:33:20,click
8,1001,2025-01-11 05:38:20,click
8,1019,2025-01-13 01:39:08,click
8,1006,2025-01-13 01:39:34,click
8,1019,2025-01-13 01:39:52,click
8,1023,2025-01-13 01:41:15,click
8,1010,2025-01-13 01:44:48,click
8,1017,2025-01-14 14:46:21,click
8,1022,2025-01-14 14:51:07,click
8,1023,2025-01-14 14:52:28,click
8,1006,2025-01-14 14:53:18,click
8,1002,2025-01-14 21:53:55,click
8,1020,2025-01-14 21:56:59,click
8,1011,2025-01-14 22:00:32,click
8,1018,2025-01-14 22:00:57,click
8,1019,2025-01-14 22:05:18,click
8,1021,2025-01-14 22:08:40,click
8,1023,2025-01-15 04:12:04,click
8,1003,2025-01-15 04:12:51,click
8,1021,2025-01-15 04:16:15,click
8,1011,2025-01-15 04:17:43,click
8,1001,2025-01-15 04:20:57,click
8,1004,2025-01-16 09:23:44,click
8,1017,2025-01-16 09:25:01,click
8,1019,2025-01-16 09:29:00,click
8,1002,2025-01-16 09:32:38,click
8,1020,2025-01-16 09:35:49,click
8,1017,2025-01-17 10:38:45,click
8,1018,2025-01-17 10:39:38,click
8,1003,2025-01-17 10:41:52,click
8,1005,2025-01-17 21:45:16,click
8,1003,2025-01-17 21:49:38,click
8,1005,2025-01-17 21:53:30,click
8,1012,2025-01-17 21:57:47,click
8,1004,2025-01-18 14:00:05,click
8,1005,2025-01-18 14:04:09,click
8,1011,2025-01-18 14:04:22,click
8,1011,2025-01-18 14:07:46,click
8,1021,2025-01-18 14:11:41,click
8,1020,2025-01-18 14:13:00,click
8,1017,2025-01-19 21:14:52,click
8,1022,2025-01-19 21:17:45,click
8,1026,2025-01-19 21:22:06,click
8,1005,2025-01-19 21:24:20,click
8,1020,2025-01-19 21:27:51,click
8,1019,2025-01-21 11:29:43,click
8,1015,2025-01-21 11:30:06,click
8,1005,2025-01-21 11:32:03,click
8,1026,2025-01-21 11:32:48,click
9,1025,2025-01-02 19:00:00,click
9,1003,2025-01-02 19:03:46,click
9,1016,2025-01-02 19:07:45,click
9,1013,2025-01-02 19:11:20,click
9,1012,2025-01-02 19:16:08,click
9,1026,2025-01-04 10:20:52,click
9,1016,2025-01-04 10:24:03,click
9,1013,2025-01-04 10:24:35,click
9,1027,2025-01-05 14:27:34,click
9,1015,2025-01-05 14:29:37,click
9,1016,2025-01-05 14:34:32,click
9,1016,2025-01-06 19:36:35,click
9,1023,2025-01-06 19:41:01,click
9,1013,2025-01-06 19:45:18,click
9,1025,2025-01-06 19:46:11,click
9,1014,2025-01-06 19:49:19,click
9,1024,2025-01-08 05:51:14,click
9,1015,2025-01-08 05:55:08,click
9,1023,2025-01-08 05:58:01,click
9,1012,2025-01-08 05:59:09,click
9,1025,2025-01-08 06:00:14,click
9,1015,2025-01-08 06:02:28,click
9,1008,2025-01-09 04:03:59,click
9,1025,2025-01-09 04:07:36,click
9,1016,2025-01-09 04:11:27,click
9,1013,2025-01-09 04:13:18,click
9,1026,2025-01-09 04:16:47,click
9,1024,2025-01-09 04:18:42,click
9,1026,2025-01-10 15:19:44,click
9,1014,2025-01-10 15:23:48,click
9,1011,2025-01-10 15:28:28,click
9,1016,2025-01-10 15:31:56,click
9,1020,2025-01-11 14:33:04,click
9,1023,2025-01-11 14:34:42,click
9,1019,2025-01-11 14:37:24,click
9,1012,2025-01-11 14:38:17,click
9,1024,2025-01-11 14:39:27,click
9,1013,2025-01-12 14:41:10,click
9,1013,2025-01-12 14:42:30,click
9,1015,2025-01-12 14:44:15,click
9,1014,2025-01-12 14:45:53,click
9,1014,2025-01-12 23:48:30,click
9,1001,2025-01-12 23:49:07,click
9,1013,2025-01-12 23:53:25,click
9,1014,2025-01-12 23:58:22,click
9,1014,2025-01-14 20:02:01,click
9,1016,2025-01-14 20:06:21,click
9,1008,2025-01-14 20:06:46,click
9,1026,2025-01-14 20:09:25,click
9,1014,2025-01-14 20:14:10,click
9,1025,2025-01-14 20:19:09,click
9,1027,2025-01-16 08:23:32,click
9,1012,2025-01-16 08:28:20,click
9,1002,2025-01-16 08:33:07,click
10,1021,2025-01-05 20:00:00,click
10,1012,2025-01-05 20:02:16,click
10,1012,2025-01-05 20:06:16,click
10,1016,2025-01-06 04:10:10,click
10,1020,2025-01-06 04:13:19,click
10,1013,2025-01-06 04:17:08,click
10,1026,2025-01-06 04:19:03,click
10,1016,2025-01-07 17:19:43,click
10,1014,2025-01-07 17:24:28,click
10,1016,2025-01-07 17:27:06,click
10,1015,2025-01-07 17:28:04,click
10,1021,2025-01-07 17:28:44,click
10,1014,2025-01-09 14:29:58,click
10,1022,2025-01-09 14:32:14,click
10,1016,2025-01-09 14:35:45,click
10,1015,2025-01-09 14:38:12,click
10,1014,2025-01-09 19:42:13,click
10,1015,2025-01-09 19:45:31,click
10,1012,2025-01-09 19:48:28,click
10,1026,2025-01-11 12:52:32,click
10,1015,2025-01-11 12:57:15,click
10,1014,2025-01-11 12:59:13,click
10,1016,2025-01-11 13:01:48,click
10,1015,2025-01-11 13:03:04,click
10,1015,2025-01-13 09:06:09,click
10,1013,2025-01-13 09:06:27,click
10,1015,2025-01-13 09:10:22,click
10,1010,2025-01-15 06:12:15,click
10,1009,2025-01-15 06:13:46,click
10,1014,2025-01-15 06:14:43,click
10,1013,2025-01-15 06:15:35,click
11,1013,2025-01-04 14:00:00,click
11,1019,2025-01-04 14:00:58,click
11,1015,2025-01-04 14:01:47,click
11,1012,2025-01-04 14:06:22,click
11,1014,2025-01-06 11:06:36,click
11,1015,2025-01-06 11:07:53,click
11,1013,2025-01-06 11:11:19,click
11,1016,2025-01-06 11:12:21,click
11,1014,2025-01-06 11:13:41,click
11,1014,2025-01-06 16:15:04,click
11,1015,2025-01-06 16:18:59,click
11,1020,2025-01-06 16:20:26,click
11,1005,2025-01-07 06:24:22,click
11,1018,2025-01-07 06:25:35,click
11,1011,2025-01-07 06:28:44,click
11,1015,2025-01-07 22:30:05,click
11,1021,2025-01-07 22:34:58,click
11,1023,2025-01-07 22:37:33,click
11,1022,2025-01-07 22:37:56,click
11,1021,2025-01-07 22:40:40,click
11,1012,2025-01-08 11:45:10,click
11,1013,2025-01-08 11:47:22,click
11,1021,2025-01-08 11:49:35,click
11,1012,2025-01-08 11:50:21,click
11,1005,2025-01-08 11:53:35,click
11,1019,2025-01-08 11:57:03,click
11,1025,2025-01-09 12:00:48,click
11,1013,2025-01-09 12:01:35,click
11,1012,2025-01-09 12:01:52,click
11,1013,2025-01-09 12:02:32,click
11,1018,2025-01-10 07:07:01,click
11,1020,2025-01-10 07:07:53,click
11,1016,2025-01-10 07:09:21,click
11,1015,2025-01-10 07:10:11,click
11,1018,2025-01-10 07:11:40,click
11,1018,2025-01-10 07:12:23,click
11,1018,2025-01-10 11:14:35,click
11,1021,2025-01-10 11:15:44,click
11,1022,2025-01-10 11:16:22,click
11,1014,2025-01-10 11:18:01,click
11,1017,2025-01-10 22:18:16,click
11,1024,2025-01-10 22:22:50,click
11,1014,2025-01-10 22:25:12,click
11,1004,2025-01-10 22:27:39,click
11,1018,2025-01-10 22:28:04,click
11,1016,2025-01-10 22:30:33,click
11,1012,2025-01-12 06:31:22,click
11,1006,2025-01-12 06:35:47,click
11,1013,2025-01-12 06:39:05,click
11,1020,2025-01-12 06:40:14,click
11,1012,2025-01-12 06:40:25,click
11,1017,2025-01-12 06:42:40,click
11,1002,2025-01-12 16:46:06,click
11,1023,2025-01-12 16:50:59,click
11,1015,2025-01-12 16:54:43,click
11,1011,2025-01-12 16:58:26,click
11,1022,2025-01-12 22:00:54,click
11,1020,2025-01-12 22:01:30,click
11,1003,2025-01-12 22:02:03,click
11,1025,2025-01-12 22:06:11,click
11,1020,2025-01-12 22:09:00,click
11,1021,2025-01-12 23:13:03,click
11,1008,2025-01-12 23:15:48,click
11,1019,2025-01-12 23:19:55,click
11,1018,2025-01-12 23:21:45,click
11,1018,2025-01-12 23:24:00,click
11,1012,2025-01-13 14:24:22,click
11,1022,2025-01-13 14:27:23,click
11,1024,2025-01-13 14:30:45,click
11,1020,2025-01-13 14:33:32,click
11,1012,2025-01-13 14:35:43,click
12,1017,2025-01-02 07:00:00,click
12,1012,2025-01-02 07:03:41,click
12,1003,2025-01-02 07:07:45,click
12,1007,2025-01-03 16:08:43,click
12,1001,2025-01-03 16:09:31,click
12,1003,2025-01-03 16:13:23,click
12,1006,2025-01-03 16:15:34,click
12,1005,2025-01-05 13:19:05,click
12,1004,2025-01-05 13:21:14,click
12,1019,2025-01-05 13:22:33,click
12,1003,2025-01-05 13:23:38,click
12,1007,2025-01-05 13:27:38,click
12,1007,2025-01-07 00:28:49,click
12,1005,2025-01-07 00:32:50,click
12,1011,2025-01-07 00:34:01,click
12,1023,2025-01-07 00:36:46,click
12,1006,2025-01-07 00:37:16,click
12,1013,2025-01-07 06:38:41,click
12,1005,2025-01-07 06:43:13,click
12,1006,2025-01-07 06:45:36,click
12,1015,2025-01-07 06:46:01,click
12,1002,2025-01-09 06:50:55,click
12,1001,2025-01-09 06:52:16,click
12,1007,2025-01-09 06:54:19,click
12,1011,2025-01-09 06:57:39,click
12,1003,2025-01-10 20:58:32,click
12,1007,2025-01-10 20:58:53,click
12,1003,2025-01-10 21:02:50,click
12,1008,2025-01-10 21:05:49,click
12,1010,2025-01-10 21:06:24,click
12,1007,2025-01-12 20:10:15,click
12,1004,2025-01-12 20:14:03,click
12,1008,2025-01-12 20:15:48,click
12,1010,2025-01-12 20:17:14,click
12,1008,2025-01-12 20:19:29,click
12,1016,2025-01-12 20:23:09,click
12,1007,2025-01-13 02:23:50,click
12,1009,2025-01-13 02:25:42,click
12,1009,2025-01-13 02:27:59,click
12,1026,2025-01-13 02:28:18,click
12,1008,2025-01-13 02:31:31,click
13,1023,2025-01-04 18:00:00,click
13,1023,2025-01-04 18:02:53,click
13,1009,2025-01-04 18:05:26,click
13,1011,2025-01-04 18:10:07,click
13,1004,2025-01-04 18:12:16,click
13,1027,2025-01-04 18:14:32,click
13,1008,2025-01-06 18:19:15,click
13,1025,2025-01-06 18:22:43,click
13,1007,2025-01-06 18:24:23,click
13,1012,2025-01-08 08:27:36,click
13,1011,2025-01-08 08:32:36,click
13,1026,2025-01-08 08:34:22,click
13,1023,2025-01-09 19:38:44,click
13,1011,2025-01-09 19:39:40,click
13,1009,2025-01-09 19:41:42,click
13,1011,2025-01-09 19:41:52,click
13,1011,2025-01-09 19:43:45,click
13,1011,2025-01-10 16:45:25,click
13,1017,2025-01-10 16:46:47,click
13,1012,2025-01-10 16:50:03,click
13,1007,2025-01-12 06:53:35,click
13,1024,2025-01-12 06:54:54,click
13,1016,2025-01-12 06:58:47,click
13,1011,2025-01-12 19:01:39,click
13,1027,2025-01-12 19:03:18,click
13,1023,2025-01-12 19:04:33,click
13,1025,2025-01-12 19:08:03,click
13,1011,2025-01-12 19:13:03,click
13,1024,2025-01-14 11:15:55,click
13,1024,2025-01-14 11:20:19,click
13,1007,2025-01-14 11:22:30,click
13,1024,2025-01-14 11:24:05,click
13,1026,2025-01-15 16:27:06,click
13,1024,2025-01-15 16:27:50,click
13,1009,2025-01-15 16:28:00,click
13,1008,2025-01-16 03:31:44,click
13,1024,2025-01-16 03:34:53,click
13,1019,2025-01-16 03:39:08,click
13,1024,2025-01-16 03:41:13,click
13,1007,2025-01-16 03:41:40,click
13,1003,2025-01-16 03:44:03,click
13,1024,2025-01-16 14:47:08,click
13,1003,2025-01-16 14:51:58,click
13,1011,2025-01-16 14:55:01,click
13,1014,2025-01-16 14:59:18,click
13,1008,2025-01-16 15:00:52,click
13,1007,2025-01-16 15:02:22,click
13,1010,2025-01-17 04:04:17,click
13,1027,2025-01-17 04:06:42,click
13,1008,2025-01-17 04:08:53,click
13,1005,2025-01-17 04:13:44,click
13,1008,2025-01-17 04:14:21,click
13,1011,2025-01-17 04:15:15,click
13,1025,2025-01-17 17:19:30,click
13,1016,2025-01-17 17:22:09,click
13,1008,2025-01-17 17:23:18,click
14,1012,2025-01-04 03:00:00,click
14,1012,2025-01-04 03:01:44,click
14,1017,2025-01-04 03:05:03,click
14,1021,2025-01-05 08:07:27,click
14,1016,2025-01-05 08:12:25,click
14,1022,2025-01-05 08:13:24,click
14,1015,2025-01-05 08:18:11,click
14,1012,2025-01-05 08:20:17,click
14,1014,2025-01-05 08:24:54,click
14,1018,2025-01-06 21:29:07,click
14,1023,2025-01-06 21:32:39,click
14,1014,2025-01-06 21:33:06,click
14,1013,2025-01-06 21:34:31,click
14,1005,2025-01-07 08:36:09,click
14,1016,2025-01-07 08:36:40,click
14,1016,2025-01-07 08:40:32,click
